NAME OF DATA ELEMENT,dev-category,developer-friendly name,API data type,INDEX,VARIABLE NAME,VALUE,LABEL,SOURCE,SHOWN/USE ON SITE,NOTES,
Percentage of undergraduate completer undergraduate federal student loan borrowers in deferment after 4 years,repayment,4_yr_bb_fed_repayment.ugcomp.deferment,string,,BBRR4_FED_UGCOMP_DFR,,,NSLDS,,,
Percentage of undergraduate completer undergraduate federal student loan borrowers not making progress after 4 years,repayment,4_yr_bb_fed_repayment.ugcomp.noprogress,string,,BBRR4_FED_UGCOMP_NOPROG,,,NSLDS,,,
Percentage of undergraduate completer undergraduate federal student loan borrowers making progress after 4 years,repayment,4_yr_bb_fed_repayment.ugcomp.makingprogress,string,,BBRR4_FED_UGCOMP_MAKEPROG,,,NSLDS,,,
Percentage of undergraduate completer undergraduate federal student loan borrowers paid in full after 4 years,repayment,4_yr_bb_fed_repayment.ugcomp.fullypaid,string,,BBRR4_FED_UGCOMP_PAIDINFULL,,,NSLDS,,,
Percentage of undergraduate completer undergraduate federal student loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_fed_repayment.ugcomp.discharge,string,,BBRR4_FED_UGCOMP_DISCHARGE,,,NSLDS,,,
Undergraduate non-completer undergraduate federal student loan borrower-based 4-year borrower count,repayment,4_yr_bb_fed_repayment.ugnocomp.count,integer,,BBRR4_FED_UGNOCOMP_N,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers in default after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.default,string,,BBRR4_FED_UGNOCOMP_DFLT,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers in delinquency after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.delinquent,string,,BBRR4_FED_UGNOCOMP_DLNQ,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers in forbearance after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.forbearance,string,,BBRR4_FED_UGNOCOMP_FBR,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers in deferment after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.deferment,string,,BBRR4_FED_UGNOCOMP_DFR,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers not making progress after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.noprogress,string,,BBRR4_FED_UGNOCOMP_NOPROG,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers making progress after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.makingprogress,string,,BBRR4_FED_UGNOCOMP_MAKEPROG,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers paid in full after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.fullypaid,string,,BBRR4_FED_UGNOCOMP_PAIDINFULL,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate federal student loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_fed_repayment.ugnocomp.discharge,string,,BBRR4_FED_UGNOCOMP_DISCHARGE,,,NSLDS,,,
Undergraduate unknown completion status undergraduate federal student loan borrower-based 4-year borrower count,repayment,4_yr_bb_fed_repayment.ugunkcomp.count,integer,,BBRR4_FED_UGUNK_N,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in default after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.default,string,,BBRR4_FED_UGUNK_DFLT,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in delinquency after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.delinquent,string,,BBRR4_FED_UGUNK_DLNQ,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in forbearance after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.forbearance,string,,BBRR4_FED_UGUNK_FBR,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in deferment after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.deferment,string,,BBRR4_FED_UGUNK_DFR,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers not making progress after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.noprogress,string,,BBRR4_FED_UGUNK_NOPROG,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers making progress after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.makingprogress,string,,BBRR4_FED_UGUNK_MAKEPROG,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers paid in full after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.fullypaid,string,,BBRR4_FED_UGUNK_PAIDINFULL,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_fed_repayment.ugunkcomp.discharge,string,,BBRR4_FED_UGUNK_DISCHARGE,,,NSLDS,,,
Graduate federal student loan borrower-based 4-year borrower count,repayment,4_yr_bb_fed_repayment.gr.count,integer,,BBRR4_FED_GR_N,,,NSLDS,,,
Percentage of graduate federal student loan borrowers in default after 4 years,repayment,4_yr_bb_fed_repayment.gr.default,string,,BBRR4_FED_GR_DFLT,,,NSLDS,,,
Percentage of graduate federal student loan borrowers in delinquency after 4 years,repayment,4_yr_bb_fed_repayment.gr.delinquent,string,,BBRR4_FED_GR_DLNQ,,,NSLDS,,,
Percentage of graduate federal student loan borrowers in forbearance after 4 years,repayment,4_yr_bb_fed_repayment.gr.forbearance,string,,BBRR4_FED_GR_FBR,,,NSLDS,,,
Percentage of graduate federal student loan borrowers in deferment after 4 years,repayment,4_yr_bb_fed_repayment.gr.deferment,string,,BBRR4_FED_GR_DFR,,,NSLDS,,,
Percentage of graduate federal student loan borrowers not making progress after 4 years,repayment,4_yr_bb_fed_repayment.gr.noprogress,string,,BBRR4_FED_GR_NOPROG,,,NSLDS,,,
Percentage of graduate federal student loan borrowers making progress after 4 years,repayment,4_yr_bb_fed_repayment.gr.makingprogress,string,,BBRR4_FED_GR_MAKEPROG,,,NSLDS,,,
Percentage of graduate federal student loan borrowers paid in full after 4 years,repayment,4_yr_bb_fed_repayment.gr.fullypaid,string,,BBRR4_FED_GR_PAIDINFULL,,,NSLDS,,,
Percentage of graduate federal student loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_fed_repayment.gr.discharge,string,,BBRR4_FED_GR_DISCHARGE,,,NSLDS,,,
Graduate completer graduate federal student loan borrower-based 4-year borrower count,repayment,4_yr_bb_fed_repayment.grcomp.count,integer,,BBRR4_FED_GRCOMP_N,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers in default after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.default,string,,BBRR4_FED_GRCOMP_DFLT,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers in delinquency after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.delinquent,string,,BBRR4_FED_GRCOMP_DLNQ,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers in forbearance after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.forbearance,string,,BBRR4_FED_GRCOMP_FBR,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers in deferment after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.deferment,string,,BBRR4_FED_GRCOMP_DFR,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers not making progress after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.noprogress,string,,BBRR4_FED_GRCOMP_NOPROG,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers making progress after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.makingprogress,string,,BBRR4_FED_GRCOMP_MAKEPROG,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers paid in full after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.fullypaid,string,,BBRR4_FED_GRCOMP_PAIDINFULL,,,NSLDS,,,
Percentage of graduate completer graduate federal student loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_fed_repayment.grcomp.discharge,string,,BBRR4_FED_GRCOMP_DISCHARGE,,,NSLDS,,,
Graduate non-completer graduate federal student loan borrower-based 4-year borrower count,repayment,4_yr_bb_fed_repayment.grnocomp.count,integer,,BBRR4_FED_GRNOCOMP_N,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers in default after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.default,string,,BBRR4_FED_GRNOCOMP_DFLT,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers in delinquency after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.delinquent,string,,BBRR4_FED_GRNOCOMP_DLNQ,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers in forbearance after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.forbearance,string,,BBRR4_FED_GRNOCOMP_FBR,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers in deferment after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.deferment,string,,BBRR4_FED_GRNOCOMP_DFR,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers not making progress after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.noprogress,string,,BBRR4_FED_GRNOCOMP_NOPROG,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers making progress after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.makingprogress,string,,BBRR4_FED_GRNOCOMP_MAKEPROG,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers paid in full after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.fullypaid,string,,BBRR4_FED_GRNOCOMP_PAIDINFULL,,,NSLDS,,,
Percentage of graduate non-completer graduate federal student loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_fed_repayment.grnocomp.discharge,string,,BBRR4_FED_GRNOCOMP_DISCHARGE,,,NSLDS,,,
Undergraduate student Parent PLUS Loan borrower-based 4-year borrower count,repayment,4_yr_bb_pp_repayment.ug.count,integer,,BBRR4_PP_UG_N,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in default after 4 years,repayment,4_yr_bb_pp_repayment.ug.default,string,,BBRR4_PP_UG_DFLT,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in delinquency after 4 years,repayment,4_yr_bb_pp_repayment.ug.delinquent,string,,BBRR4_PP_UG_DLNQ,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in forbearance after 4 years,repayment,4_yr_bb_pp_repayment.ug.forbearance,string,,BBRR4_PP_UG_FBR,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers in deferment after 4 years,repayment,4_yr_bb_pp_repayment.ug.deferment,string,,BBRR4_PP_UG_DFR,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers not making progress after 4 years,repayment,4_yr_bb_pp_repayment.ug.noprogress,string,,BBRR4_PP_UG_NOPROG,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers making progress after 4 years,repayment,4_yr_bb_pp_repayment.ug.makingprogress,string,,BBRR4_PP_UG_MAKEPROG,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers paid in full after 4 years,repayment,4_yr_bb_pp_repayment.ug.fullypaid,string,,BBRR4_PP_UG_PAIDINFULL,,,NSLDS,,,
Percentage of undergraduate student Parent PLUS Loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_pp_repayment.ug.discharge,string,,BBRR4_PP_UG_DISCHARGE,,,NSLDS,,,
Undergraduate completer undergraduate student Parent PLUS Loan borrower-based 4-year borrower count,repayment,4_yr_bb_pp_repayment.ugcomp.count,integer,,BBRR4_PP_UGCOMP_N,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in default after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.default,string,,BBRR4_PP_UGCOMP_DFLT,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in delinquency after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.delinquent,string,,BBRR4_PP_UGCOMP_DLNQ,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in forbearance after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.forbearance,string,,BBRR4_PP_UGCOMP_FBR,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in deferment after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.deferment,string,,BBRR4_PP_UGCOMP_DFR,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers not making progress after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.noprogress,string,,BBRR4_PP_UGCOMP_NOPROG,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers making progress after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.makingprogress,string,,BBRR4_PP_UGCOMP_MAKEPROG,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers paid in full after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.fullypaid,string,,BBRR4_PP_UGCOMP_PAIDINFULL,,,NSLDS,,,
Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_pp_repayment.ugcomp.discharge,string,,BBRR4_PP_UGCOMP_DISCHARGE,,,NSLDS,,,
Undergraduate non-completer undergraduate student Parent PLUS Loan borrower-based 4-year borrower count,repayment,4_yr_bb_pp_repayment.ugnocomp.count,integer,,BBRR4_PP_UGNOCOMP_N,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in default after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.default,string,,BBRR4_PP_UGNOCOMP_DFLT,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in delinquency after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.delinquent,string,,BBRR4_PP_UGNOCOMP_DLNQ,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in forbearance after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.forbearance,string,,BBRR4_PP_UGNOCOMP_FBR,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in deferment after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.deferment,string,,BBRR4_PP_UGNOCOMP_DFR,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers not making progress after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.noprogress,string,,BBRR4_PP_UGNOCOMP_NOPROG,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers making progress after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.makingprogress,string,,BBRR4_PP_UGNOCOMP_MAKEPROG,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers paid in full after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.fullypaid,string,,BBRR4_PP_UGNOCOMP_PAIDINFULL,,,NSLDS,,,
Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers with all loans discharged after 4 years,repayment,4_yr_bb_pp_repayment.ugnocomp.discharge,string,,BBRR4_PP_UGNOCOMP_DISCHARGE,,,NSLDS,,,
Undergraduate unknown completion status undergraduate student Parent PLUS Loan borrower-based 4-year borrower count,repayment,4_yr_bb_pp_repayment.ugunkcomp.count,integer,,BBRR4_PP_UGUNK_N,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in default after 4 years,repayment,4_yr_bb_pp_repayment.ugunkcomp.default,string,,BBRR4_PP_UGUNK_DFLT,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in delinquency after 4 years,repayment,4_yr_bb_pp_repayment.ugunkcomp.delinquent,string,,BBRR4_PP_UGUNK_DLNQ,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in forbearance after 4 years,repayment,4_yr_bb_pp_repayment.ugunkcomp.forbearance,string,,BBRR4_PP_UGUNK_FBR,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in deferment after 4 years,repayment,4_yr_bb_pp_repayment.ugunkcomp.deferment,string,,BBRR4_PP_UGUNK_DFR,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers not making progress after 4 years,repayment,4_yr_bb_pp_repayment.ugunkcomp.noprogress,string,,BBRR4_PP_UGUNK_NOPROG,,,NSLDS,,,
Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers making progress after 4 years,repayment,4_yr_bb_pp_repayment.ugunkcomp.makingprogress,string,,BBRR4_PP_UGUNK_MAKEPROG,,,NSLDS,,,
