provider_number,legal_name,business_name,capacity_per_peu,address,address_2,city,county,zip_code,phone_number,latitude,longitude,source_access_date
1629684659,ARYA SENIOR CARE HOME LLC          ,ARYA SENIOR CARE HOME              ,6,18554 OLALEE WAY,,APPLE VALLEY        ,San Bernardino,92307,6262414585,34.548466147179,-117.259406697591,2026-07-18
1417275967,GLECO LLC                          ,D'ADAMS FAMILY CARE                ,5,11665 CIBOLA RD,,APPLE VALLEY        ,San Bernardino,92308,7603715153,34.463558809116,-117.202597007715,2026-07-18
1588044028,GOLDEN WAY CARE INC                ,GOLDEN CASCADE                     ,6,15453 ELM LANE,,CHINO HILLS         ,San Bernardino,91709,7142346348,33.972600313822,-117.715600662732,2026-07-18
1841884863,A AND E LOVING SENIOR HOME INC,A AND E LOVING SENIOR HOME,6,14931 OAKSPRING DR,,FONTANA,San Bernardino,92336,8054043934,34.12901752355,-117.479105516094,2026-07-18
1699302240,EBRAHEEM HAMED,AL HAYBA HOME,6,13849 COBBLESTONE CT,,FONTANA,San Bernardino,92335,786-564-3771,34.104135885883,-117.503371796339,2026-07-18
1639884687,LOTUS VILLA AFFILIATE LLC,LOTUS VILLA AND MEMORY CARE,99,9448 CITRUS AVE,,FONTANA,San Bernardino,92335,909-355-6887,34.082331999243,-117.453754114664,2026-07-18
1710699608,SELENA SENIOR HOME LLC,SELENA SENIOR HOME LLC,6,9713 EUGENIA AVE,,FONTANA,San Bernardino,92335,310-310-5782,34.077269455454,-117.463382742118,2026-07-18
1770188013,AB'S HUMBLE HOME LLC               ,AB'S HUMBLE HOME #2                ,6,14798 CAMBRIA ST,,FONTANA             ,San Bernardino,92335,9093654265,34.078891018442,-117.482489206587,2026-07-18
1578038360,NICK'S MAPLE HOME LLC              ,NICK'S MAPLE HOME LLC              ,22,9008 S MAPLE AVE,,FONTANA             ,San Bernardino,92335,7862196008,34.090155835305,-117.405259188919,2026-07-18
1548983869,BELLA GARDEN LLC,BELLA GARDEN RESIDENTIAL SENIOR CARE,6,22790 VAN BUREN ST,,GRAND TERRACE,San Bernardino,92313,909-285-7878,34.026647789416,-117.306990175185,2026-07-18
1033864525,AGING GRACE SENIOR LIVING FACILITY LLC,AGING GRACE SENIOR LIVING FACILITY LLC,6,11539 HAWTHORNE AVE,,HESPERIA,San Bernardino,92345,4423163650,34.460343133873,-117.336350054171,2026-07-18
1881048148,MEDICO INVESTMENT LLC,FOREMOST SENIOR CAMPUS,96,17581 SULTANA ST,,HESPERIA,San Bernardino,92345,760-244-5579,34.412767786725,-117.279318411499,2026-07-18
1891414496,MISSION OF LOVE II INC,MISSION OF LOVE II,14,11991 7TH AVENUE,,HESPERIA,San Bernardino,92345,760-947-5211,34.468656975994,-117.312307989836,2026-07-18
1417275967,GLECO LLC                          ,D'VINE HOME RCFE                   ,10,16123 VINE STREET,,HESPERIA            ,San Bernardino,92345,7609814595,34.431825175151,-117.311352201417,2026-07-18
1467059287     ,MPB SENIOR CARE LLC                ,HESPERIA SENIOR CARE               ,0,17583 SULTANA ST,,HESPERIA            ,San Bernardino,92345,7604407654,34.413013627945,-117.278839804828,2026-07-18
1457659732,REMEDIOS S VASQUEZ                 ,M & M BOARD AND CARE               ,6,18245 CHERRY ST,,HESPERIA            ,San Bernardino,92345,7609472099,34.431870102152,-117.26495585277,2026-07-18
1497514053,ST. THERESE CARE HOME INC,ST. THERESE CARE HOME,20,6410 EL REPOSO ST,,JOSHUA TREE,San Bernardino,92252,760-363-3845,34.136627662991,-116.312960496318,2026-07-18
1104583228,ABSOLUTE QUALITY CARE HOME INC,ABSOLUTE QUALITY CARE HOME,6,10731 COLOMA STREET,,LOMA LINDA,San Bernardino,92354,9092531571,34.058968785246,-117.249844203354,2026-07-18
1316499536,"EVERETT FOREST BOARD & CARE,       ","EVERETT FOREST BOARD & CARE,       ",6,11350 POPLAR STREET,,LOMA LINDA          ,San Bernardino,92354,9097993170,34.047524092741,-117.255083060477,2026-07-18
1104172634,HERITAGE HEALTH CARE INC           ,HERITAGE GARDENS HEALTH            ,64,25271 BARTON RD,,LOMA LINDA          ,San Bernardino,92354,5594865977,34.048249881737,-117.253050616595,2026-07-18
1801498357     ,MOUNTAIN VIEW PLEASANT             ,MOUNTAIN VIEW PLEASANT LIVIN       ,0,2258 MENTONE BLVD,,MENTONE             ,San Bernardino,92359,9098101500,34.06962407011,-117.10820294782,2026-07-18
1851639405,ROSE GARDEN RESIDENTIAL            ,ROSE GARDEN RESIDENTIAL CARE       ,63,1350 WABASH AVE,,MENTONE             ,San Bernardino,92359,9097941040,34.073468932916,-117.138819944644,2026-07-18
1598383739,ALLWISE CARE COMPANION INC,ALLWISE RESIDENTIAL HOME II,6,9995 GENEVA AVE,,MONTCLAIR,San Bernardino,91763,909-675-7007,34.072306572493,-117.694775572836,2026-07-18
1972385185,CHENGDU HOLDING LLC,AQUA RIDGE OF MONTCLAIR,115,9631 MONTE VISTA AVE,,MONTCLAIR,San Bernardino,91763,909-483-2782,34.080026598684,-117.698233275534,2026-07-18
1548706245,MONTCLAIR ROYALE SR LIVING         ,MONTCLAIR ROYALE SR LIVING         ,236,9685 MONTE VISTA AVE,,MONTCLAIR           ,San Bernardino,91763,9096213545,34.078268284946,-117.698216344089,2026-07-18
1548439896,MOUNTAIN VIEW CENTERS              ,MOUNTAIN VIEW COTTAGES VIII        ,6,9779 RAMONA AVE,,MONTCLAIR           ,San Bernardino,91763,9096266633,34.076619857958,-117.706941402381,2026-07-18
1043956485,GOLDEN HORIZON SENIOR CARE LLC,GOLDEN HORIZON SENIOR CARE,22,1524 S EUCLID AVE,,ONTARIO,San Bernardino,91762,786-564-3771,34.045875623844,-117.651098145941,2026-07-18
1891399499,STA CLARA INC                      ,BEST CARE GUEST HOME               ,14,817 S OAKS AVE,,ONTARIO             ,San Bernardino,91762,9096388871,34.055257404249,-117.676378049737,2026-07-18
1104592914,ALOHA RESIDENTIAL CARE LLC,ALOHA RESIDENTIAL CARE,6,7476 BUNGALOW WAY,,RANCHO CUCAMONGA,San Bernardino,91739,9516757763,34.117623290102,-117.519548366554,2026-07-18
1891432852,GOOD SHEPHERD MANOR LLC,GOOD SHEPHERD MANOR LLC,41,302 NORDINA ST,,REDLANDS,San Bernardino,92373,909-991-6939,34.052337023454,-117.178894745735,2026-07-18
1629736715,PALM VIEW PLEASANT LIVING INC,PALM VIEW PLEASANT LIVING,20,710 N CHURCH STREET,,REDLANDS,San Bernardino,92374,9093282118,34.062151896796,-117.173802571918,2026-07-18
1518407113,JAMES W BRASWELL                   ,BRASWELLS CHATEAU VILLA            ,156,620 E HIGHLAND AVENUE,,REDLANDS            ,San Bernardino,92374,9097930433,34.045107799603,-117.164794456756,2026-07-18
1750088605,FAIRVIEW LIVING LLC,FAIRVIEW LIVING LLC,10,1089 W HUFF ST,,RIALTO,San Bernardino,92376,646-523-8208,34.091734231492,-117.391938752212,2026-07-18
1548439896,MOUNTAIN VIEW CENTERS,MOUNTAIN VIEW COTTAGES VII,6,917 EAST MESA DRIVE,,RIALTO,San Bernardino,92376,9095664000,34.120764282588,-117.352594098706,2026-07-18
1073085288,SUNSHINE BOARD & CARE LLC,SUNSHINE BOARD & CARE,12,720 N LINDEN AVE,,RIALTO,San Bernardino,92376,7862196008,34.112696197868,-117.400967738312,2026-07-18
1295477073,SUNSHINE BOARD AND CARE LLC,SUNSHINE BOARD AND CARE II,10,1203 N IRIS LANE,,RIALTO,San Bernardino,92376,7862196008,34.122418996004,-117.381685589152,2026-07-18
1780141812,SOCHUN OPERATION INC               ,RIALTO ASSISTED LIVING             ,94,1441 S RIVERSIDE AVE,,RIALTO              ,San Bernardino,92376,9098772340,34.075169998256,-117.370184109253,2026-07-18
1730780313,ORCHID COURT INC,ORCHID COURT,80,307 S ARROWHEAD AVE,,SAN BERNARDINO,San Bernardino,92408,9098876287,34.095718652986,-117.289623877634,2026-07-18
1730783598,ORCHID COURT INC,VANDA ROYALE,16,2020 WEST MESA ST,,SAN BERNARDINO,San Bernardino,92408,9098876287,34.139694685182,-117.336194821324,2026-07-18
1174394993,"VILLAS AT SAN BERNARDINO, LLC",VILLAS AT SAN BERNARDINO,144,2985 N G STREET,,SAN BERNARDINO,San Bernardino,92405,909-883-7703,34.146425018155,-117.298547838488,2026-07-18
1952738445,MERE ENTERPRISES INC               ,ABRIA DEL CIELO                    ,240,1589 N WATERMAN AVE,,SAN BERNARDINO      ,San Bernardino,92404,9098844757,34.128384606041,-117.278748274445,2026-07-18
1275214785,HK BEYOND CARE INC,DIVINE MANOR CARE 2,6,544 W 9TH STREET,,UPLAND,San Bernardino,91786,347-449-2449,34.096088923559,-117.657759579671,2026-07-18
1215562913,STATESIDE MEDICAL LLC,FIL-AM HOME FOR SENIORS IV,6,359 W LANGSTON STREET,,UPLAND,San Bernardino,91786-3128,714-408-8996,34.113488413446,-117.655542901557,2026-07-18
1154902856,"ABJC GRACIOUS LIVING, INC.",GRACIOUS LIVING,6,2141 N. EUCLID AVE,,UPLAND,San Bernardino,91784,909-447-4851,34.140996981478,-117.651499974379,2026-07-18
1720664576,"ABJC GRACIOUS LIVING, INC.",GRACIOUS LIVING,6,349 E. KENWOOD ST,,UPLAND,San Bernardino,91784,909-447-4851,34.135219545167,-117.646593878812,2026-07-18
1821721994,PROSPERITY SENIOR LIVING LLC,PROSPERITY SENIOR LIVING LLC,6,1455 ANITA STREET,,UPLAND,San Bernardino,91786,337-244-2252,34.109096170454,-117.629781960337,2026-07-18
1841784287,"GHC OF UPLAND RCFE, LLC            ",HERITAGE COURT ASSISTED LIVI       ,88,275 GARNET WAY,,UPLAND              ,San Bernardino,91786,9092045000,34.097117760264,-117.654971842494,2026-07-18
1164045803,DESERT HORIZON RESIDENTIAL CARE,DESERT HORIZON RESIDENTIAL CARE II,6,13001 WALNUT WAY,,VICTORVILLE,San Bernardino,92392,760-953-5286,34.486778357293,-117.360907186456,2026-07-18
1558039438,GIFTED HOMES INC,GIFTED HOMES I,5,13339 MEDICINE BOW COURT,,VICTORVILLE,San Bernardino,92394,4422427132,34.527146022081,-117.372164250059,2026-07-18
1346811379,GLORY HOMES INC,GLORY HOMES,6,15045 BRUCITE ROAD,,VICTORVILLE,San Bernardino,92394,7608673267,34.523916390968,-117.368145798039,2026-07-18
1346811379,"GLORY HOMES, INC.",GLORY HOMES 2,8,13447 FERNGLEN CT,,VICTORVILLE,San Bernardino,92394,760-780-1916,34.524120909406,-117.369506600019,2026-07-18
1871256404,GOLDEN YEARS ELDERLY CARE INC,GOLDEN YEARS ELDERLY CARE,6,12772 HAWKS HILL ST,,VICTORVILLE,San Bernardino,92395,7609515043,34.483201883027,-117.301098451624,2026-07-18
1962107342,STEPHANIE RICHARDSON,HILLSIDE RESIDENTIAL CARE FACILITY,6,15027 MANNING STREET,,VICTORVILLE,San Bernardino,92394,818-259-9107,34.552857468162,-117.336409398046,2026-07-18
1710723515,SIERRA VISTA ALF LLC,SIERRA VISTA,99,13815 RODEO DR,,VICTORVILLE,San Bernardino,92395,760-243-2271,34.502013262595,-117.30376163372,2026-07-18
1164045803     ,DESERT HORIZON RESIDENTIAL         ,DESERT HORIZON RESIDENTIAL         ,0,15952 CONDOR ROAD,,VICTORVILLE         ,San Bernardino,92394,7609535286,34.540724747135,-117.323054846992,2026-07-18
1972953156,EVANS ELDERLY RESIDENTIAL          ,EVANS ELDERLY RESIDENTIAL          ,6,13947 CASTILLE ST,,VICTORVILLE         ,San Bernardino,92392,7602614241,34.490550884274,-117.35873225022,2026-07-18
1376901447,BRASWELLS MEDITERRANEAN            ,BRASWELLS MEDITERRANEAN            ,130,12295 FOURTH STREET,,YUCAIPA             ,San Bernardino,92399,9097971131,34.030390434913,-117.051838253183,2026-07-18
1609153402,JAMES BRASWELL ENTERPRISES         ,BRASWELLS YUCAIPA LEISORE MA       ,61,32195 AVENUE E,,YUCAIPA             ,San Bernardino,92399,9097951314,34.02661891376,-117.101205232135,2026-07-18
1669778882,HOLY HILL HOME CARE                ,HOLY HILL HOME CARE                ,6,33922 COLORADO ST,,YUCAIPA             ,San Bernardino,92399,9094460296,34.017389139169,-117.064793658007,2026-07-18
1487976577,NICK PURACI                        ,HOLY HILL HOME CARE EAST           ,6,34034 NEBRASKA LANE,,YUCAIPA             ,San Bernardino,92399,9094461148,34.016497137033,-117.062238099548,2026-07-18
1164904850,SANTA FE ASSISTED LIVING LP        ,SANTA FE TRAIL ASSISTED LIVI       ,85,55425 SANTA FE TRAIL,,YUCCA VALLEY        ,San Bernardino,92284,7603650887,34.115917908082,-116.455077341038,2026-07-18
1336829852,ALPINE VIEW LODGE LLC,ALPINE VIEW LODGE,38,973 ARNOLD WAY,,ALPINE,San Diego,91901,619-445-5291,32.835689537664,-116.794648632592,2026-07-18
1376346742,GOLDEN HOUSE RESIDENCE LLC,GOLDEN HOUSE RESIDENCE #21,6,21 VIA ALTA VISTA,,BONSALL,San Diego,92003,203-508-3683,33.291985333568,-117.205564704354,2026-07-18
1376346742,GOLDEN HOUSE RESIDENCE LLC,GOLDEN HOUSE RESIDENCE #24,6,24 VIA LARGA VIS,,BONSALL,San Diego,92003,760-295-4788,33.292715229696,-117.206962721984,2026-07-18
1780275461,CAMINO REAL CARE LLC,BAYSHIRE CARLSBAD,125,3140 EL CAMINO REAL,,CARLSBAD,San Diego,92008,760-720-9898,33.173689480486,-117.323964367306,2026-07-18
1841696895,"TENENBAUM, STEVEN F                ",TENENBAUM VILLA                    ,8,3463 CIRCULO ADORNO,,CARLSBAD            ,San Diego,92009,7149913242,33.073866210447,-117.233710380846,2026-07-18
1265140347,"WESTMONT CHULA VISTA OPERATIONS, LP",WESTMONT AT SAN MIGUEL RANCH,105,2325 PROCTOR VALLEY RD,,CHULA VISTA,San Diego,91914,619-271-4385,32.662180109258,-116.970484506791,2026-07-18
1255610986,PRRK HOLDINGS LLC,CORONADO RETIREMENT VILLAGE,120,299 PROSPECT PLACE,,CORONADO,San Diego,92118,619-437-1777,32.694028784844,-117.168044288255,2026-07-18
1316649429,THARON SAN DIEGO LLC,CARROLL'S RESIDENTIAL CARE,144,655 S MOLLISON AVENUE,,EL CAJON,San Diego,92020,619-444-3181,32.78864613864,-116.950947380136,2026-07-18
1669225355,EPIC ASSISTANCE CARE HME INC,EPIC ASSISTANCE CARE HOME 4,15,1061 E BRADLEY AVE,,EL CAJON,San Diego,92021,619-448-2870,32.81906356235,-116.946877127954,2026-07-18
1982138996,IJT9112 AND ASSOCIATES LLC,RENAISSANCE LIVING II,6,12536 JACKSON HILL LANE,,EL CAJON,San Diego,92021,619-741-2499,32.828354315287,-116.919046191927,2026-07-18
1104224153,CHALDEAN SIS DAUG MARY IMMAC       ,GOOD SAMARITAN RETIREMENT          ,70,1515 JAMACHA WAY,,EL CAJON            ,San Diego,92019,6195901515,32.754427940936,-116.92533328986,2026-07-18
1104229012,GRANITE HILLS SENIOR LIVING        ,LO-HAR SENIOR LIVING               ,68,768 DOROTHY STREET,,EL CAJON            ,San Diego,92019,6194448270,32.786380091117,-116.93366288996,2026-07-18
1124549613,CROSSROADS HOME CARE LLC,ARNICARE VILLA,6,1044 JESSICA LANE,,ESCONDIDO,San Diego,92027,858-382-1568,33.130829456789,-117.033549191911,2026-07-18
1124549613,CROSSROADS HOME CARE LLC,CROSSROADS HOME CARE,6,2512 HEALTHER PL,,ESCONDIDO,San Diego,92027,858-382-1568,33.136139727727,-117.037976345531,2026-07-18
1609642578,GOLDEN SUNSET VILLA LLC,GOLDEN SUNSET VILLA SENIOR LIVING,6,1995 SUNSET DRIVE,,ESCONDIDO,San Diego,92025,760-755-7340,33.100071518263,-117.068231663233,2026-07-18
1093194748,"SPLENDOR VALLEY, LLC","SPLENDOR VALLEY, LLC",6,930 ROCKWELL SPRINGS CT,,ESCONDIDO,San Diego,92025,760-294-6399,33.095868664373,-117.084243109955,2026-07-18
1720773427,VILLA BERNARDO OPCO LLC,VILLA BERNARDO,10,2960 BERNARDO AVE,,ESCONDIDO,San Diego,92029,858-925-8858,33.079683670346,-117.09209611504,2026-07-18
1720638208,DEL DIOS CARE LLC,VISTA DEL LAGO MEMORY CARE,96,1817 AVENIDA DEL DIABLO,,ESCONDIDO,San Diego,92029,7607412888,33.103121986195,-117.104837529876,2026-07-18
1639518004,"ESCONDIDO OPERATIONS, LP",WESTMONT TOWN COURT,200,500 E VALLEY PARKWAY,,ESCONDIDO,San Diego,92025,760-737-5110,33.126237598772,-117.076138563955,2026-07-18
1427446335,ANA S OSBORNE AND SCOTT S          ,ANNE'S PLACE II                    ,6,2690 MARY LANE PLACE,,ESCONDIDO           ,San Diego,92025,7605221989,33.088337817736,-117.042175176107,2026-07-18
1184013401,COUNTRY CLUB GUEST HOME INC.       ,COUNTRY CLUB GUEST HOME            ,30,25533 RUA MICHELLE,,ESCONDIDO           ,San Diego,92026,7607470957,33.176188209642,-117.106065730148,2026-07-18
1740665108,SAN DIEGO BRAIN INJURY             ,HOWARD HOUSE                       ,6,2033 ORO VERDE ROAD,,ESCONDIDO           ,San Diego,92027,7604807468,33.109833920891,-117.033541480561,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE I        ,15,612 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego,92027,7607438843,33.125197530317,-117.059881192194,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE II       ,15,622 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego,92027,7607438843,33.124924615549,-117.059712632121,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE IV       ,15,642 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego,92027,7607438843,33.124432346376,-117.059384480612,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE V        ,15,652 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego,92027,7607438843,33.124233988637,-117.059251627447,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE VI       ,15,662 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego,92027,7607438843,33.124058262037,-117.059138555573,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CAREIII       ,15,632 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego,92027,7607438843,33.124696460145,-117.059561506407,2026-07-18
1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CAREVII       ,15,1353 OAK HILL DRIVE,,ESCONDIDO           ,San Diego,92027,7607438843,33.125330676849,-117.060204314562,2026-07-18
1215348677,PACIFICA NORTH COUNTY SL LP        ,PACIFICA SENIOR LIVING             ,143,1351 E WASHINGTON AVE,,ESCONDIDO           ,San Diego,92027,7607413055,33.13487636537,-117.06497780842,2026-07-18
1609330760,SAPPHIRE SUNSET                    ,SAPPHIRE PACIFIC                   ,6,1380 REES ROAD,,ESCONDIDO           ,San Diego,92026,7143221910,33.150878047175,-117.113587063324,2026-07-18
1033595939,SAPPHIRE ESCONDIDO ESTATES         ,SAPPHIRE PACIFIC I                 ,6,262 SILVERCREEK GLEN,,ESCONDIDO           ,San Diego,92029,7143221910,33.077276220116,-117.074513648206,2026-07-18
1730584129,WOODLAND GARDEN I & II LLC         ,WOODLAND GARDEN I                  ,6,1717 KATY PLACE,,ESCONDIDO           ,San Diego,92026,7607358414,33.154253900589,-117.123438649403,2026-07-18
1730584129,WOODLAND GARDEN I & II LLC         ,WOODLAND GARDEN II                 ,6,1709 KATY PLACE,,ESCONDIDO           ,San Diego,92026,7607358414,33.154109941402,-117.123554235848,2026-07-18
1013675719,AVANTGARDE SENIOR LIVING OF LA JOLLA,AVANTGARDE SENIOR LIVING OF LA JOLLA,45,6211 LA JOLLA HERMOSA,,LA JOLLA,San Diego,92037,858-456-8619,32.823502953548,-117.274897628126,2026-07-18
1043997174,"KEVORY HOLDING COMPANY, INC",LA JOLLA CASA FIESTA,6,5426 AVENIDA FIESTA,,LA JOLLA,San Diego,92037,858-412-3987,32.81880384908,-117.232367683776,2026-07-18
1538880547,RESIDENCE CARE INC,LILLY'S VILLA II,6,5996 SAGEBRUSH RD,,LA JOLLA,San Diego,92037,619-756-2279,32.827959066642,-117.242406270114,2026-07-18
1568236206,OCEAN VIEW HOMES INC,OCEAN VIEW HOMES INC,6,6432 EL CAMINO DEL TEATRO,,LA JOLLA,San Diego,92037,858-459-9184,32.829228924974,-117.263142679475,2026-07-18
1073213294,VISTA LA MESA SENIOR LIVING INC,GROSSMONT GARDENS MEMORY CARE,56,4960 MILLS STREET,,LA MESA,San Diego,91942,619-644-1100,32.76911990846,-117.021688296004,2026-07-18
1013623073,VISTA LA MESA SENIOR LIVING INC,GROSSMONT GARDENS SENIOR LIVING,425,5480 MARENGO AVE,,LA MESA,San Diego,91942,619-463-0281,32.777650422779,-117.023022527352,2026-07-18
1225430580,RIGHT CHOICE SENIOR LIVING LLC,RIGHT CHOICE SENIOR LIVING - LA MESA,6,6125 COWLES MOUNTAIN BLVD,,LA MESA,San Diego,91942,6192462003,32.789844038333,-117.030770758647,2026-07-18
1053061028,MAAAK INC,LAKESIDE MANOR,15,9308 EMERALD GROVE AVE,,LAKESIDE,San Diego,92040,619-439-8488,32.846304873399,-116.938455159282,2026-07-18
1891167912,HABILITATIVE HOMES RESIDENT        ,HABILITATIVE HOMES RESIDENTI       ,6,11775 WALNUT RD,,LAKESIDE            ,San Diego,92040,6192704484,32.832839052581,-116.937754432176,2026-07-18
1457049108,CELIA A MENESES,LEMON GROVE TERRACE,6,8554 CALLE NORTE,,LEMON GROVE,San Diego,91945,619-463-6705,32.732629628262,-117.017295843464,2026-07-18
1639934409,ANGEL'S HOME CARE LLC,ANGEL'S HOME CARE LLC,6,427 CABO COURT,,OCEANSIDE,San Diego,92058,704-488-9659,33.234769372844,-117.324626202381,2026-07-18
1649965344,PARKER VILLA OPCO LLC,PARKER VILLA,6,629 MICHAEL ST,,OCEANSIDE,San Diego,92057-3505,442-266-2254,33.26068470872,-117.299854241917,2026-07-18
1659809267     ,HAWKES O-SIDE 1 LLC                ,HERITAGE HILLS                     ,0,2108 S EL CAMINO REAL,,OCEANSIDE           ,San Diego,92054,7603858100,33.190509110312,-117.327967228986,2026-07-18
1194167429,"KHAMSY SIHARATH, RN                ",OCEANSIDE REST HOME #2             ,6,15 SHASTA COURT,,OCEANSIDE           ,San Diego,92057,7605295532,33.242081619446,-117.318443123865,2026-07-18
1396365078,"OCEANSIDE REST HOME, INC           ","OCEANSIDE REST HOME, INC           ",6,4451 SAN JOAQUIN ST,,OCEANSIDE           ,San Diego,92057,7604333736,33.244654528445,-117.319019798804,2026-07-18
1184009417,PACIFIC BREEZE HOME CARE INC       ,PACIFIC BREEZE HOME CARE           ,6,137 PLAYA DEL REY AVE,,OCEANSIDE           ,San Diego,92058,7608220807,33.241774716061,-117.327189472191,2026-07-18
1508241720,RANCHO PACIFIC HOME CARE INC       ,RANCHO PACIFIC HOME CARE           ,6,4416 SAN JOAQUIN ST,,OCEANSIDE           ,San Diego,92057,7608220807,33.243213888837,-117.321898395811,2026-07-18
1639546997,SAN JOAQUIN ASSISTED LIVING        ,SAN JOAQUIN ASSISTED LIVING        ,6,4478 SAN JOAQUIN ST,,OCEANSIDE           ,San Diego,92057,7607542774,33.244700670822,-117.315813972296,2026-07-18
1366207268,HEALTH GATE ASSISTED LIVING LLC,GATE MANOR,6,13110 GATE DR,,POWAY,San Diego,92064,844-320-1497,32.95545305263,-117.033891508837,2026-07-18
1366207268,HEALTH GATE ASSISTED LIVING LLC,GATE MANOR 2,6,13106 GATE DR,,POWAY,San Diego,92064,844-320-1497,32.95527912814,-117.033883881305,2026-07-18
1366207268,HEALTH GATE ASSISTED LIVING LLC,GATE MANOR 3,6,13114 GATE DR,,POWAY,San Diego,92064,844-320-1497,32.95562190607,-117.033898801093,2026-07-18
1467027870,HM ACQUISITION LLC,HUNTINGTON HOUSE,6,14805 BUDWIN LN,,POWAY,San Diego,92064,8587483381,32.982711923766,-117.03196249764,2026-07-18
