"age","asian","black","divorced","educ","exper","faminc","female","hrswork","insure","married","mcaid","mcare","metro","midwest","nchild","northeast","single","south","union","wage","west","white"
54,0,0,0,18,30,1000,0,40,1,1,0,0,1,0,1,0,0,0,0,59.13,1,1
63,0,0,0,18,39,50000,0,40,1,1,0,0,1,0,0,0,0,0,0,36.05,1,1
53,0,0,0,14,33,85000,1,40,1,1,0,0,1,0,0,0,0,0,0,21.63,1,1
24,0,0,0,12,6,0,0,40,0,0,0,0,1,0,0,0,1,0,0,15,1,1
32,0,0,1,12,14,0,1,40,0,0,0,0,1,0,0,0,0,0,0,13,1,1
57,0,0,0,12,39,45337,0,40,1,1,0,0,1,0,0,0,0,0,0,21.15,1,1
42,0,0,0,13,23,226190,0,40,1,1,0,0,1,0,2,0,0,0,1,12.2,1,1
38,0,0,0,16,16,25382,1,40,1,1,0,0,1,0,2,0,0,0,0,41.65,1,1
50,0,0,0,16,28,81685,0,44,1,1,0,0,1,0,0,0,0,0,0,26.2,1,1
50,0,0,0,12,32,110053,1,44,1,1,0,0,1,0,0,0,0,0,0,22.73,1,1
63,0,0,0,16,41,0,0,40,1,0,0,0,1,0,0,0,1,0,0,17.5,1,1
49,0,0,0,12,31,52000,1,40,1,1,0,0,1,0,0,0,0,0,0,26.1,1,1
52,0,0,0,14,32,55200,0,40,1,1,0,0,1,0,0,0,0,0,0,26,1,1
49,0,0,0,14,29,0,1,35,0,0,0,0,1,0,0,0,1,0,0,11,1,1
77,0,0,0,16,55,67023,0,40,0,1,0,1,1,0,0,0,0,0,0,24.02,1,1
57,0,0,0,18,33,2357,0,45,0,1,0,0,1,0,0,0,0,0,0,64.09,1,1
38,0,0,0,18,14,66000,1,45,1,1,0,0,1,0,1,0,0,0,1,42.16,1,1
46,0,1,0,18,22,72000,0,50,1,1,0,0,1,0,1,0,0,0,0,32.6,1,0
53,0,0,0,16,31,27000,0,40,1,1,0,0,1,0,0,0,0,0,0,22.13,1,1
53,0,0,0,16,31,56000,1,35,1,1,0,0,1,0,0,0,0,0,0,9.34,1,1
50,0,0,0,16,28,59005,0,40,1,1,0,0,1,0,2,0,0,0,0,72.13,1,1
36,0,0,1,16,14,0,0,40,1,0,0,0,1,0,0,0,0,0,0,19.72,1,1
27,0,0,0,12,9,0,0,47,1,0,0,0,1,0,0,0,1,0,0,18.57,1,1
27,0,0,0,14,7,0,1,40,1,0,0,0,1,0,0,0,1,0,0,25.95,1,1
43,0,0,1,16,21,0,0,40,1,0,0,0,1,0,0,0,0,0,0,12,1,1
73,0,0,0,18,49,9599,0,40,0,1,0,1,1,0,0,0,0,0,0,9.8,1,1
26,0,0,0,16,4,38000,0,40,1,1,0,0,1,0,0,0,0,0,0,18.27,1,1
25,0,0,0,16,3,38000,1,40,1,1,0,0,1,0,0,0,0,0,0,18.27,1,1
33,0,0,0,16,11,250080,1,40,1,1,0,0,1,0,0,0,0,0,0,33.65,1,1
33,0,0,0,16,11,38750,0,40,1,1,0,0,1,0,0,0,0,0,0,28.83,1,1
34,0,0,0,21,7,41000,1,40,1,1,0,0,1,0,1,0,0,0,0,40.88,1,1
33,0,0,0,16,11,88000,0,40,1,1,0,0,1,0,1,0,0,0,0,18.27,1,1
33,0,0,0,18,9,71053,0,40,1,1,0,0,1,0,0,0,0,0,0,38.45,1,1
35,0,0,0,18,11,83053,1,40,1,1,0,0,1,0,0,0,0,0,0,34.13,1,1
58,0,0,1,16,36,39000,1,60,1,0,0,0,1,0,1,0,0,0,0,48.08,1,1
25,0,0,0,16,3,210000,0,45,1,0,0,0,1,0,0,0,1,0,0,14.53,1,1
42,0,0,0,16,20,210654,1,40,1,1,0,0,1,0,3,0,0,0,0,21.25,1,1
48,0,0,0,12,30,50000,1,45,1,1,0,0,1,0,1,0,0,0,0,21.78,1,1
55,0,0,1,12,37,39079,0,45,0,0,0,0,1,0,0,0,0,0,0,15.38,1,1
60,0,0,0,16,38,45277,1,40,1,1,0,0,1,0,1,0,0,0,0,36.29,1,1
25,0,0,0,13,6,104800,0,40,1,0,0,0,1,0,0,0,1,0,0,15.38,1,1
58,0,0,0,12,40,9000,1,40,0,0,0,0,1,0,1,0,1,0,0,25.95,1,1
30,0,0,0,12,12,72300,1,40,1,1,0,0,1,0,1,0,0,0,1,15.61,1,1
33,0,0,0,12,15,82878,0,55,1,1,0,0,1,0,2,0,0,0,0,24,1,1
31,0,0,0,16,9,35001,1,40,1,1,0,0,1,0,2,0,0,0,0,20.17,1,1
55,0,0,0,18,31,71169,0,40,1,1,0,0,1,0,2,0,0,0,0,50,1,1
44,0,0,0,14,24,0,1,40,1,0,0,0,1,0,0,0,1,0,0,16,1,1
25,0,0,0,16,3,0,0,30,1,0,0,0,1,0,0,0,1,0,0,14.95,1,1
32,0,0,0,12,14,17000,0,40,0,1,0,0,1,0,2,0,0,0,0,16.25,1,1
40,0,0,0,8,26,21900,1,40,1,1,0,0,1,0,5,0,0,0,0,10,1,1
39,0,0,0,5,28,21440,0,40,0,1,0,0,1,0,5,0,0,0,0,12,1,1
19,0,0,0,12,1,29540,1,26,0,0,0,0,1,0,0,0,1,0,0,8,1,1
62,0,0,0,13,43,0,1,40,1,0,0,0,1,0,0,0,1,0,0,28.85,1,1
29,0,0,0,16,7,0,0,50,1,0,0,0,1,0,0,0,1,0,0,51.76,1,1
35,1,0,0,16,13,0,1,20,0,0,0,0,1,0,0,0,1,0,0,12,1,0
27,0,0,0,16,5,0,1,40,1,0,0,0,1,0,0,0,1,0,0,48.08,1,1
55,0,0,0,16,33,48337,0,35,0,1,0,0,1,0,0,0,0,0,0,40.66,1,1
35,0,0,0,16,13,0,1,40,1,0,0,0,1,0,0,0,1,0,0,9,1,1
26,0,0,0,12,8,0,1,40,0,0,0,0,1,0,0,0,1,0,0,16.25,1,1
70,0,0,0,12,52,0,1,40,0,0,0,1,1,0,0,0,1,0,0,19,1,1
49,0,0,0,16,27,120201,0,48,1,1,0,0,1,0,2,0,0,0,1,32.04,1,1
46,0,0,0,16,24,80647,1,40,1,1,0,0,1,0,2,0,0,0,0,59.63,1,1
35,0,0,0,18,11,0,0,40,1,1,0,0,1,0,2,0,0,0,0,72.1,1,1
48,0,0,0,16,26,92100,0,45,1,1,0,0,1,0,1,0,0,0,0,29.07,1,1
22,0,0,0,16,0,142200,1,15,1,0,0,0,1,0,0,0,1,0,0,20,1,1
42,0,0,0,18,18,22000,1,44,1,0,0,0,1,0,0,0,1,0,1,27.55,1,1
24,0,0,0,13,5,60080,0,40,1,0,0,0,1,0,0,0,1,0,0,17,1,1
40,0,0,0,13,21,0,0,32,0,0,0,0,1,0,0,0,1,0,0,13,1,1
41,0,0,0,16,19,0,0,45,1,0,0,0,1,0,0,0,1,0,0,9.5,1,1
48,0,0,0,16,26,20000,0,50,1,1,0,0,1,0,3,0,0,0,0,33,1,1
54,0,0,0,16,32,47668,0,50,1,1,0,0,1,0,0,0,0,0,0,57.7,1,1
53,0,0,0,16,31,28006,0,55,1,1,0,1,1,0,0,0,0,0,0,52.45,1,1
42,0,0,0,12,24,17023,0,45,1,1,0,0,1,0,2,0,0,0,0,25.64,1,1
27,0,0,0,12,9,44000,0,40,0,0,0,0,1,0,0,0,1,0,0,10,1,1
33,0,0,1,16,11,41000,0,40,0,0,0,0,1,0,0,0,0,0,0,25,1,1
31,0,0,0,16,9,2116,0,45,1,1,0,0,1,0,2,0,0,0,0,29.1,1,1
46,0,0,0,16,24,15005,0,60,0,1,0,0,1,0,0,0,0,0,0,20,1,1
70,0,0,0,13,51,38832,0,40,1,1,0,1,1,0,0,0,0,0,0,36.54,1,1
44,1,0,0,16,22,992,0,50,1,1,0,0,1,0,2,0,0,0,0,42.3,1,0
43,1,0,1,16,21,15001,1,60,1,0,0,0,1,0,1,0,0,0,0,23.72,1,0
64,0,0,1,13,45,0,1,45,1,0,0,0,1,0,0,0,0,0,0,44.44,1,1
60,0,0,0,21,33,64370,0,40,0,1,0,0,1,0,0,0,0,0,0,61.45,1,1
39,0,0,1,18,15,0,1,40,1,0,0,0,1,0,0,0,0,0,0,53.85,1,1
49,0,0,0,16,27,5457,1,45,1,0,0,0,1,0,1,0,1,0,1,25.32,1,1
59,0,0,0,18,35,77887,0,40,1,1,0,0,1,0,0,0,0,0,0,44.22,1,1
56,0,0,0,18,32,110887,1,40,1,1,0,0,1,0,0,0,0,0,1,34.63,1,1
21,0,0,0,12,3,38357,0,38,1,1,0,0,1,0,0,0,0,0,0,10.11,1,1
24,0,0,0,16,2,0,1,45,1,0,0,0,1,0,0,0,1,0,0,18.25,1,1
21,0,0,0,14,1,0,1,40,1,0,0,0,1,0,0,0,1,0,0,15,1,1
24,0,0,0,16,2,0,1,50,1,0,0,0,1,0,0,0,1,0,0,18,1,1
34,0,0,0,18,10,0,0,40,1,0,0,0,1,0,0,0,1,0,0,44.63,1,1
62,0,0,0,16,40,0,0,50,1,0,0,0,1,0,0,0,1,0,0,39.24,1,1
55,0,0,0,21,28,30500,1,50,1,1,0,0,1,0,0,0,0,0,0,57.7,1,1
42,0,0,0,18,18,20000,0,30,1,1,0,0,1,0,1,0,0,0,0,69.14,1,1
31,0,0,0,18,7,70000,0,40,1,1,0,0,1,0,2,0,0,0,1,16.83,1,1
32,0,0,0,14,12,35000,1,50,1,1,0,0,1,0,2,0,0,0,0,34.5,1,1
55,0,0,0,16,33,63169,0,40,1,1,0,0,1,0,1,0,0,0,0,11,1,1
55,0,0,0,21,28,30000,1,45,1,1,0,0,1,0,1,0,0,0,0,51,1,1
17,0,0,0,11,0,34900,1,30,0,0,1,0,1,0,0,0,1,0,0,9,1,1
21,0,0,0,12,3,0,1,60,1,0,1,0,1,0,1,0,1,0,0,9,1,1
50,0,0,0,18,26,52808,1,40,1,0,0,0,1,0,0,0,1,0,0,13.93,1,1
53,0,0,0,18,29,49669,1,50,1,1,0,0,1,0,0,0,0,0,0,10.5,1,1
62,0,0,0,16,40,94381,0,50,1,1,0,0,1,0,0,0,0,0,0,61.45,1,1
63,0,0,0,13,44,21599,1,40,1,1,0,0,1,0,0,0,0,0,0,38,1,1
51,0,0,0,13,32,125000,1,40,1,1,0,0,1,0,0,0,0,0,0,28,1,1
61,0,0,0,16,39,60000,0,50,1,1,0,0,1,0,0,0,0,0,0,48.08,1,1
56,0,0,0,12,38,74880,0,40,1,1,0,0,1,0,0,0,0,0,0,34.63,1,1
58,0,0,0,16,36,46184,1,40,1,1,0,0,1,0,0,0,0,0,0,28.85,1,1
41,0,0,0,18,17,85750,0,45,1,1,0,0,1,0,0,0,0,0,0,31.2,1,1
35,0,0,0,16,13,75250,1,47,1,1,0,0,1,0,0,0,0,0,0,40.11,1,1
34,0,0,0,16,12,207,0,40,1,1,0,0,1,0,2,0,0,0,0,26.45,1,1
47,0,0,0,13,28,49137,0,50,1,1,0,0,1,0,2,0,0,0,0,32.7,1,1
19,0,0,0,13,0,97282,0,32,1,0,0,0,1,0,0,0,1,0,0,18,1,1
52,0,0,1,18,28,50,1,40,0,0,0,0,1,0,1,0,0,0,0,75,1,1
50,0,0,0,16,28,55843,0,40,1,1,0,0,1,0,1,0,0,0,0,21.8,1,1
47,0,0,0,16,25,56002,1,40,1,1,0,0,1,0,1,0,0,0,0,21.25,1,1
46,0,0,0,14,26,34845,0,55,1,1,0,0,1,0,2,0,0,0,0,20.98,1,1
49,0,0,0,16,27,10852,0,30,1,1,0,0,1,0,0,0,0,0,0,96.17,1,1
57,0,0,0,16,35,45253,0,43,1,1,0,0,1,0,0,0,0,0,0,34.88,1,1
56,0,0,0,18,32,76174,1,45,1,1,0,0,1,0,0,0,0,0,0,25.62,1,1
29,0,0,0,16,7,50000,1,40,1,1,0,0,1,0,1,0,0,0,0,19.38,1,1
29,0,0,0,16,7,38000,0,40,1,1,0,0,1,0,1,0,0,0,0,21,1,1
33,0,0,0,18,9,0,1,40,1,0,0,0,1,0,0,0,1,0,1,60,1,1
54,0,0,0,16,32,50042,0,50,1,1,0,0,1,0,0,0,0,0,0,57.7,1,1
55,0,0,0,13,36,100042,1,35,1,1,0,0,1,0,0,0,0,0,0,8.35,1,1
45,0,0,0,16,23,24809,0,45,1,1,0,0,1,0,2,0,0,0,0,42.73,1,1
50,0,0,0,13,31,105244,1,40,1,1,0,0,1,0,2,0,0,0,0,11.93,1,1
61,0,1,0,14,41,200,0,40,1,1,0,0,1,0,2,0,0,0,0,17,1,0
30,0,0,1,13,11,0,0,50,1,0,0,0,1,0,0,0,0,0,0,25,1,1
59,0,0,1,16,37,0,0,47,1,0,0,0,1,0,0,0,0,0,0,26.6,1,1
64,0,0,1,16,42,0,1,41,1,0,0,0,1,0,0,0,0,0,0,21,1,1
32,0,0,0,16,10,46100,0,42,1,1,0,0,1,0,1,0,0,0,0,19.24,1,1
28,0,0,0,14,8,42100,1,36,1,1,0,0,1,0,1,0,0,0,0,20.64,1,1
65,0,0,0,13,46,7200,1,50,1,1,0,0,1,0,0,0,0,0,0,26.92,1,1
53,0,0,0,13,34,149313,1,40,1,1,0,0,1,0,2,0,0,0,0,16,1,1
46,0,0,0,16,24,29313,0,45,1,1,0,0,1,0,2,0,0,0,0,51.29,1,1
56,0,0,1,13,37,0,1,37,1,0,0,0,1,0,0,0,0,0,0,16,1,1
31,0,0,0,16,9,87000,1,50,1,0,0,0,1,0,0,0,1,0,0,60,1,1
51,0,0,0,13,32,12000,1,40,1,1,0,0,1,0,1,0,0,0,0,16,1,1
46,0,0,0,5,35,0,0,40,1,1,0,0,1,0,2,0,0,0,0,20,1,1
40,0,0,1,16,18,0,1,40,1,0,0,0,1,0,2,0,0,0,1,12.5,1,1
63,0,0,0,14,43,25034,0,32,1,1,0,0,1,0,0,0,0,0,0,23.44,1,1
47,0,0,0,16,25,120000,0,40,0,1,0,0,1,0,2,0,0,0,0,48.08,1,1
31,0,0,0,16,9,0,0,60,0,0,0,0,1,0,0,0,1,0,0,22.43,1,1
60,0,0,1,12,42,0,0,50,0,0,0,0,1,0,0,0,0,0,0,17.3,1,1
52,0,0,0,16,30,21720,0,40,0,1,0,0,1,0,1,0,0,0,0,20.67,1,1
29,0,0,1,13,10,0,0,40,0,0,0,0,1,0,1,0,0,0,0,9,1,1
25,0,0,0,12,7,0,1,45,1,0,0,0,1,0,0,0,1,0,0,10.5,1,1
41,0,0,0,14,21,55662,0,45,1,1,0,0,1,0,0,0,0,0,0,46.58,1,1
58,0,0,0,16,36,135088,0,40,1,1,0,0,1,0,0,0,0,0,0,18,1,1
37,0,0,0,14,17,36600,1,40,1,1,0,0,1,0,0,0,0,0,0,18,1,1
57,0,0,1,12,39,0,0,40,1,0,0,0,1,0,0,0,0,0,0,22.33,1,1
42,0,0,0,14,22,60162,0,52,1,1,0,0,1,0,1,0,0,0,0,3.85,1,1
44,0,0,0,12,26,85000,1,45,1,1,0,0,1,0,1,0,0,0,0,5.11,1,1
60,0,0,0,13,41,18000,0,40,1,1,1,0,1,0,0,0,0,0,0,14.4,1,1
51,0,0,0,12,33,51000,1,63,1,1,0,0,1,0,0,0,0,0,0,12.21,1,1
57,0,0,1,16,35,0,0,40,1,0,0,0,1,0,0,0,0,0,0,72.1,1,1
29,0,0,0,12,11,0,0,40,1,1,0,0,1,0,5,0,0,0,0,70.18,1,1
25,0,0,0,12,7,0,0,40,0,1,0,0,1,0,1,0,0,0,0,18,1,1
41,0,0,0,13,22,44399,0,40,1,1,0,0,1,0,1,0,0,0,1,23.08,1,1
36,0,0,0,13,17,56399,1,40,1,1,0,0,1,0,1,0,0,0,0,17.3,1,1
62,0,0,0,16,40,16852,0,40,1,1,0,0,1,0,0,0,0,0,0,72.1,1,1
35,0,0,0,13,16,0,0,45,1,0,0,0,1,0,0,0,1,0,0,10.9,1,1
36,0,0,1,12,18,0,0,50,0,0,0,0,0,0,0,0,0,0,0,6.88,1,1
56,0,0,0,12,38,22,0,60,0,1,0,0,0,0,0,0,0,0,0,13.47,1,1
50,0,0,0,12,32,0,1,40,1,1,0,0,0,0,0,0,0,0,0,12.75,1,1
48,0,0,0,14,28,38000,1,40,1,0,0,0,0,0,1,0,1,0,0,12.5,1,1
19,0,0,0,12,1,35000,0,50,1,0,0,0,0,0,0,0,1,0,0,12.5,1,1
26,0,0,0,10,10,0,0,50,0,1,0,0,0,0,4,0,0,0,0,17,1,1
27,0,0,0,13,8,120000,1,40,1,1,0,0,0,0,2,0,0,0,0,12.5,1,1
31,0,0,0,13,12,35000,0,50,1,1,0,0,0,0,2,0,0,0,0,50,1,1
58,0,0,0,13,39,26447,1,40,1,1,0,0,0,0,0,0,0,0,0,15.88,1,1
49,0,0,0,16,27,120000,1,50,1,1,0,0,0,0,1,0,0,0,0,46.16,1,1
52,0,0,0,18,28,120000,0,50,1,1,0,0,0,0,1,0,0,0,0,46.16,1,1
50,0,0,0,18,26,28000,1,40,1,1,0,0,0,0,0,0,0,0,0,25,1,1
55,0,0,0,18,31,127000,1,40,1,1,0,0,0,0,0,0,0,0,0,52.4,1,1
56,0,0,0,21,29,109000,0,40,1,1,0,0,0,0,0,0,0,0,0,61.55,1,1
57,0,0,0,16,35,0,0,40,1,1,0,0,1,0,0,0,0,0,0,40,1,1
35,0,0,0,16,13,24000,0,40,1,1,0,0,1,0,1,0,0,0,1,25,1,1
57,0,0,0,16,35,28075,1,40,1,1,0,0,1,0,0,0,0,0,0,52.4,1,1
48,0,0,0,16,26,75120,1,40,1,1,0,0,1,0,1,0,0,0,1,25,1,1
48,0,0,0,16,26,52120,0,40,1,1,0,0,1,0,1,0,0,0,0,36.05,1,1
60,0,0,1,3,51,0,1,35,0,0,0,0,1,0,0,0,0,0,0,9,1,1
64,0,0,1,13,45,0,1,40,1,0,0,0,1,0,0,0,0,0,1,11,1,1
61,0,0,0,20,35,17999,0,55,1,1,0,0,1,0,0,0,0,0,0,28.67,1,1
55,0,0,1,16,33,0,1,40,1,0,0,0,1,0,0,0,0,0,0,18,1,1
58,0,0,0,16,36,65042,1,60,1,1,0,0,1,0,0,0,0,0,0,48.08,1,1
48,0,0,0,13,29,7000,0,40,1,1,0,0,1,0,1,0,0,0,0,16.42,1,1
36,0,0,0,16,14,1536,1,48,1,0,0,0,1,0,0,0,1,0,0,41.21,1,1
40,0,0,0,12,22,28080,0,40,1,1,0,0,1,0,2,0,0,0,1,15,1,1
40,0,0,0,13,21,31200,1,40,1,1,0,0,1,0,2,0,0,0,1,13.5,1,1
47,0,0,0,13,28,76200,1,40,1,1,0,0,1,0,2,0,0,0,0,12.5,1,1
49,0,0,0,16,27,22200,0,40,1,1,0,0,1,0,2,0,0,0,1,21,1,1
44,0,0,0,16,22,120243,1,45,1,1,0,0,1,0,4,0,0,0,0,35.07,1,1
42,0,0,0,16,20,62273,0,50,1,1,0,0,1,0,4,0,0,0,0,30.76,1,1
50,0,0,0,21,23,20030,0,40,1,1,0,0,1,0,1,0,0,0,0,34.63,1,1
61,0,0,0,18,37,337,0,40,1,1,0,0,1,0,0,0,0,0,0,34.63,1,1
35,0,0,0,13,16,16996,0,45,1,1,0,0,1,0,2,0,0,0,0,44.44,1,1
55,0,0,0,13,36,10000,0,40,1,1,0,0,1,0,2,0,0,0,0,19.23,1,1
51,0,0,0,16,29,6870,0,40,1,1,0,0,1,0,1,0,0,0,0,39.5,1,1
57,0,0,0,12,39,27500,0,50,1,1,0,0,1,0,0,0,0,0,0,18,1,1
24,0,0,0,12,6,11972,0,52,0,0,0,0,1,0,0,0,1,0,0,10,1,1
56,0,0,0,12,38,16,0,40,1,1,0,0,1,0,0,0,0,0,1,29,1,1
37,0,0,0,5,26,22000,0,40,0,1,0,0,1,0,3,0,0,0,0,8.5,1,1
38,0,0,0,13,19,18000,1,40,0,1,0,0,1,0,3,0,0,0,0,10,1,1
53,0,0,1,18,29,2395,1,40,0,0,0,0,1,0,1,0,0,0,0,12.5,1,1
60,0,0,1,16,38,0,0,40,1,0,0,0,1,0,0,0,0,0,0,18,1,1
72,0,0,0,8,58,0,1,40,1,0,0,0,1,0,1,0,1,0,0,12.2,1,1
57,0,0,0,12,39,36100,0,40,1,1,0,0,1,0,0,0,0,0,0,15,1,1
57,0,0,0,18,33,0,1,40,1,0,0,0,1,0,0,0,1,0,0,38.45,1,1
41,0,0,0,13,22,149304,1,40,1,1,0,0,1,0,2,0,0,0,0,22.35,1,1
38,0,0,0,18,14,56802,0,40,1,1,0,0,1,0,2,0,0,0,0,66.82,1,1
53,0,0,0,13,34,8376,1,38,1,1,0,0,0,0,0,0,0,0,0,7.25,1,1
27,0,0,0,11,10,0,0,40,0,1,1,0,0,0,2,0,0,0,0,10.25,1,1
39,0,0,0,9,24,2400,0,32,1,1,1,0,0,0,2,0,0,0,0,10,1,1
57,0,0,0,12,39,15599,1,40,0,1,0,0,0,0,0,0,0,0,0,12.71,1,1
49,0,0,1,14,29,0,0,40,1,0,0,0,0,0,0,0,0,0,1,34,1,1
38,0,0,1,12,20,0,0,45,1,0,1,0,1,0,0,0,0,0,0,14.36,1,1
33,0,0,1,12,15,0,1,40,1,0,0,0,1,0,1,0,0,0,0,15,1,1
30,0,0,1,16,8,0,0,45,1,0,0,0,1,0,3,0,0,0,0,38.47,1,1
56,0,0,1,12,38,5500,0,40,1,0,0,0,1,0,2,0,0,0,0,33.65,1,1
25,0,0,0,16,3,0,1,55,1,0,0,0,1,0,0,0,1,0,0,13.98,1,1
40,0,0,0,16,18,10081,0,50,1,1,0,0,1,0,2,0,0,0,1,43,1,1
41,0,0,0,16,19,0,0,45,1,0,0,0,1,0,0,0,1,0,0,12.2,1,1
57,0,0,0,21,30,125000,0,40,1,1,0,0,1,0,0,0,0,0,0,60.1,1,1
52,0,0,0,21,25,125000,1,40,1,1,0,0,1,0,0,0,0,0,0,60.1,1,1
53,0,0,0,12,35,72685,1,40,1,1,0,0,1,0,0,0,0,0,0,12,1,1
50,0,0,0,13,31,21685,0,40,1,1,0,0,1,0,0,0,0,0,0,13.5,1,1
38,0,0,0,16,16,63000,0,40,1,1,0,0,1,0,2,0,0,0,0,20,1,1
41,0,0,0,12,23,17013,0,50,0,1,0,0,1,0,1,0,0,0,0,14,1,1
37,0,0,0,16,15,22016,0,40,1,1,0,0,1,0,2,0,0,0,0,36.05,1,1
54,0,0,1,12,36,0,1,38,1,0,0,0,1,0,0,0,0,0,0,14.5,1,1
52,0,0,0,16,30,8843,0,40,1,1,0,0,1,0,4,0,0,0,0,12.2,1,1
57,0,0,0,12,39,50000,0,45,1,1,0,0,1,0,1,0,0,0,0,27.78,1,1
59,0,0,0,13,40,103685,1,40,1,1,0,0,1,0,1,0,0,0,0,9,1,1
30,0,0,0,16,8,93685,1,40,1,0,1,0,1,0,0,0,1,0,0,33.75,1,1
47,0,0,0,5,36,0,1,25,1,0,0,0,1,0,2,0,1,0,0,10,1,1
22,0,0,0,14,2,21055,0,40,0,0,1,0,1,0,0,0,1,0,0,16,1,1
54,0,0,0,0,48,5200,0,38,0,1,0,0,1,0,0,0,0,0,0,10,1,1
42,0,0,0,14,22,0,0,40,1,1,0,0,1,0,3,0,0,0,0,32,1,1
25,0,0,0,11,8,16000,0,45,1,1,0,0,1,0,2,0,0,0,0,11.11,1,1
25,0,0,0,12,7,26000,1,40,1,1,0,0,1,0,2,0,0,0,0,13.95,1,1
31,0,0,0,13,12,0,0,40,1,0,0,0,1,0,0,0,1,0,0,9.13,1,1
35,0,0,1,10,19,0,1,40,1,0,0,0,1,0,0,0,0,0,0,17,1,1
25,0,0,0,16,3,0,0,40,1,0,0,0,1,0,0,0,1,0,0,13.85,1,1
43,0,1,1,18,19,0,1,52,1,0,0,0,1,0,0,0,0,0,0,20.71,1,0
43,0,0,1,14,23,0,0,60,1,0,0,0,1,0,0,0,0,0,0,16.03,1,1
53,0,0,0,12,35,87797,0,40,1,1,0,0,1,0,3,0,0,0,0,21.5,1,1
50,0,0,0,16,28,120795,1,35,1,1,0,0,1,0,3,0,0,0,0,20.86,1,1
50,0,0,0,16,28,0,0,37,0,0,0,0,1,0,0,0,1,0,0,13.51,1,1
45,0,0,0,12,27,0,0,40,0,0,0,0,1,0,0,0,1,0,0,14.5,1,1
44,0,0,1,5,33,0,1,40,0,0,0,0,1,0,0,0,0,0,0,8,1,1
43,0,0,1,16,21,17700,1,50,1,0,0,0,1,0,3,0,0,0,0,17.06,1,1
27,0,0,0,16,5,0,1,40,1,0,0,0,1,0,0,0,1,0,0,22.35,1,1
62,0,0,1,21,35,0,0,40,1,0,0,0,1,0,0,0,0,0,0,60.82,1,1
40,0,1,1,14,20,0,0,40,1,0,0,0,1,0,5,0,0,0,1,28,1,0
47,0,1,0,18,23,0,0,50,1,0,0,0,1,0,0,0,1,0,0,25,1,0
55,0,0,0,18,31,0,0,40,1,1,0,0,1,0,0,0,0,0,0,56.72,1,1
31,0,0,0,11,14,0,0,36,0,1,0,0,1,0,3,0,0,0,0,16.67,1,1
63,0,0,1,12,45,30000,1,40,1,0,0,0,1,0,1,0,0,0,1,13.5,1,1
44,0,0,0,12,26,49000,1,40,1,0,0,0,1,0,0,0,1,0,0,18.3,1,1
41,0,0,0,16,19,15250,0,45,1,1,0,0,1,0,2,0,0,0,0,34.18,1,1
41,0,0,0,12,23,41578,0,60,1,1,0,0,1,0,1,0,0,0,0,16.67,1,1
50,0,0,1,13,31,0,1,35,0,0,0,0,1,0,0,0,0,0,0,18.3,1,1
52,0,0,1,13,33,0,0,38,0,0,0,0,1,0,0,0,0,0,0,15.04,1,1
34,0,0,0,16,12,149300,0,40,1,1,0,0,1,0,3,0,0,0,0,25,1,1
33,0,0,0,12,15,177300,1,40,1,1,0,0,1,0,3,0,0,0,0,10,1,1
59,0,0,0,13,40,50,0,40,1,1,0,0,1,0,1,0,0,0,0,44.22,1,1
31,0,0,0,16,9,1000,0,40,1,1,0,0,1,0,2,0,0,0,0,19.23,1,1
28,0,0,0,18,4,0,1,40,1,0,0,0,1,0,0,0,1,0,1,26.33,1,1
28,0,0,0,16,6,0,0,40,1,0,0,0,1,0,0,0,1,0,0,25,1,1
41,0,1,0,16,19,19,1,40,1,1,0,0,1,0,3,0,0,0,0,27.4,1,0
32,0,0,0,5,21,0,0,60,0,0,0,0,1,0,0,0,1,0,0,12,1,1
44,0,0,1,16,22,0,0,40,0,0,0,0,1,0,0,0,0,0,0,14.43,1,1
43,0,0,0,5,32,0,0,40,0,0,0,0,1,0,0,0,1,0,0,6,1,1
23,0,1,0,13,4,0,1,40,1,0,0,0,1,0,0,0,1,0,0,14,1,0
53,0,0,0,13,34,35000,1,40,1,1,0,0,1,0,1,0,0,0,0,20,1,1
58,0,0,0,14,38,35928,0,40,1,1,0,0,1,0,1,0,0,0,0,13.75,1,1
36,0,0,0,18,12,11100,1,50,1,1,0,0,1,0,2,0,0,0,0,26.92,1,1
40,0,0,0,16,18,24000,0,40,1,1,0,0,1,0,2,0,0,0,0,45,1,1
34,0,0,0,12,16,75653,1,40,1,1,0,0,1,0,2,0,0,0,0,10,1,1
60,0,0,0,12,42,0,0,16,0,1,1,0,1,0,1,0,0,0,0,13.81,1,1
61,0,0,0,12,43,0,0,40,0,0,0,0,1,0,0,0,1,0,0,44.22,1,1
21,0,0,0,12,3,0,1,25,0,0,0,0,1,0,0,0,1,0,0,9.15,1,1
21,0,0,0,13,2,0,0,40,0,0,0,0,1,0,0,0,1,0,0,12,1,1
59,0,1,0,18,35,30000,0,40,0,1,0,0,1,0,3,0,0,0,0,17.5,1,0
23,0,0,0,14,3,0,0,35,1,0,0,0,1,0,0,0,1,0,0,9,1,1
27,0,0,0,14,7,0,0,40,1,0,0,0,1,0,0,0,1,0,0,14,1,1
44,1,0,0,13,25,64000,1,58,1,1,0,0,1,0,1,0,0,0,0,14.91,1,0
